a              6 
lillian	lIli~  
lily	lIli  
lilypad	lIlip&d  
lima           l9m6 
limbs	lImz  
lime 	l9m 
limit          lImIt 
limits	lImIts  
linda	lInd&   
lindsey's      lIndziz 
line           l9n 
lined	l9nd  
linen	lInEn  
lingo	lINgo  
lining         l9nIN 
links	lINk  
lint	lInt  
lion           l9~ 
lion's	       l9~z
lions          l9~z 
lip            lIp -s
lippie	lIpi  
lips           lIps 
lipstick       lIpstIk 
liquid         lIkwId 
liquids	lIkwIdz  
lisa	lis6  
list           lIst 
listen         lIs~ 
listened	lIs~d  
listening      lIs~IN 
listens        lIs~z 
lists	lIsts  
lit	lIt  
liter	litR  
litter           lItR 
litters           lItRz 
little         lItL 
littler	lItLR  
littlest	lItLEst  
live           lIv 
lived	lIvd  
liver          lIvR 
lives          lIvz 
living         lIvIN 
livingroom     lIvIN rum
liz	lIz  
lizard	lIZRd  
lizard's	lIzRdz  
load	lod  
loads	lodz  
loaf            lof 
loan           lon 
loans          lonz 
loaves         lovz 
lobster lObstR 
lobsters   lObstRz 
lock           lak 
locked         lakt 
locking      lakIN 
locks         laks 
log	lOg  
lola	lol6  
lollipop       lalipap 
lollipops      lalipaps 
lolly	lOli  
lolo             lolo 
london          lAndAn 
lonely	lonli   
lonesome       lonsM 
long           lON 
longed	lONgd  
longer         lONgR 
longest        lONgEst     
look           lUk 
looka	lUk6  
looked         lUkt 
lookee	lUki  
lookie          lUki 
looking        lUkIN 
lookit           lUkIt 
looks          lUks 
loom	lum  
looneytoons	luni  tunz  
loons	lunz  
loop	lup  
looped	lupt  
loops	lups  
loose          lus 
loosed	lust  
loosen	lus~  
loosens	lus~z  
lop	lap  
lopsided	laps9dEd  
lord 	l%d 
lord's	l%dz  
lordie	l%di  
lordy	l%di  
loren          l%~ 
lori 	loRi 
lose           luz 
loses          luzIz 
losing         luzIN 
lost           lOst 
lot            lat 
lot's          lats 
lotion         loS~ 
lots           lats 
lou	lu  
loud           lQd 
louder	lQdR  
loudie	lQdi  
love           lAv 
loved          lAvd 
lovely         lAvli 
lover	lAvR  
loves          lAvz 
lovie	lAvi 
loving         lAvIN 
lovings	lAvINz  
low            lo 
lowed	lod  
lower	lowR  
luck            lAk 
luckily        lAk6li 
lucky          lAki 
lucy	lusi 
luggage	lAg6G 	 
luggages	lAg6G6z  
luis	lUwIs  
lujah@si	luy6  
lump	lAmp 
lumpy	lAmpi  
lunatic         lun6tIk 
lunatics        lun6tIks 
lunch          lAnc 
lunchie	lAnci  
lunchmeat       lAncmit 
lunchtime      lAnct9m 
lure	l)  
luther          luTR 
lydia	lIdi6  
lying          l9IN 
lynn	lIn  
lyricists	lIrIsIsts  
lysol            l9sOl 
m            Em 
m@l            Em 
ma	ma 
ma'am	m&m  
ma@q	ma  
mac	m&k  
macarena	mak6rEn6  
macaroni     m&k6r0ni 
macaroniandcheese	m&k6roni  &nd  ciz  
macaronis	m&k6roniz 	 
macdonald      m6kdanLd 
macdonald's    m6kdanLdz
macgruff         m6kgrAf 
machine        m6Sin 
machines	m6Sinz  
mad               m&d 
made           med 
madman	m&dm~  
mag	m&g  
magarina	m&g6rin6  
magazine	m&g6zin  
magazines      m&g6zin 
magba	m&gb6  
magenta	m6GEnt6  
maggarina	m&g6rIn6 
maggie	m&gi  
maggie's	m&giz  
magic          m&GIk 
magical	m&gIkL  
magically	m&gIkli  
magnet	m&gnIt  
magnets	m&gnIts  
mags	m&gz  
magsterina	m&gstRIn6  
maid	med  
maids	medz  
mail             mel 
mailbox	melbaks  
mailboxes	melbaks6z  
mailed          meld 
mailing          melIN 
maillady	mel  ledi  
mailman	mel  m&n  
mails            melz 
main           men 
maine          men 
mainly	menli  
maintenance     ment6n~ts 
make           mek 
maked	mekt  
makes          meks 
makeup	mekAp  
making         mekIN 
malfunction      m&lfANc6n 
malfunctioned   m&lfANc6nd   
malfunctioning     m&lfANc6nIN 
malfunctions       m&lfANc6nz 
mall             mOl 
mallet	m&lIt  
malnutrition	m&lnutrIS~  
malt	malt  
malto	malto  
mama           mam6 
mama'll	       mam6L
mama's	mam6z  
mama@q	mam6  
mamama 	ma  ma  ma 
mamma    mam6 
mammals	m&mLz  
mammy	m&mi  
mamoo@q mamu 
man            m&n 
man'll	       m&nL
man's	       m&nz
manage	m&nEG  
managed	m&nEGd  
mandy	m&ndi  
mandy's	m&ndiz  
maneuvering   m6nuvRIN 
manger	menGR 
mango	meNgo  
manipulate     m6nIpy6let 
manniken       m&nIkIn 
manually       m&nyu6li 
many           mEni 
map	m&p  
marble	m#bL  
march	m#c  
marcha	m#c6  
marcher	m#cR  
marches	m#cIz  
marcia's       m#S6z
marco          m#ko 
marco's        m#koz 
margaret	m#grEt  
margarine	m#G6rIn  
marianne's	m&rI&nz  
marie          m6ri 
marie's        m6riz 
marigolds      m*Igold 
marino	m6rino  
mark            m#k 
mark           m#k 
marked         m#kt 
marker	m#kR 	 
markers	m#kRz  
market	m#kIt  
marking      m#kIN 
marks          m#ks 
marks          m#ks 
marmalade	m#m6led  
marni	m#ni  
marriage	mErIG  
married	mErid 
marry	mEri  
mars	m#z  
marsh	m#S  
marshalls       m#S6lz 
marshmallow    m#SmElo 
marshmallows	m#rSmEloz  
martha	m#rT6  
mary	meri  
mary's	meriz  
mash            m&S 
mashed          m&st 
mashing        m&SIN 
mason	mes~   
mass           m&s 
massage	m6sOG  
massive	m&sIv  
master	m&stR  
mastercard      m&stRc#d 
masterpieces	m&stRpisIz  
mat	m&t  
match          m&c 
matches        m&cIz 
matching   m&CIN 
mate    met 
mates   mets 
material       m6t(iL 
matt   m&t 
matter         m&tR 
matters	m&tRz  
matthew        m&Tyu 
matthew's      m&Tyuz 
mattress	m&tr6s  
maura          m%6 
maura's        m%6z 
max            m&ks 
max's         m&ks6z 
maximum	m&ksImAm  
may            me 
maybe          mebi 
mayonnaise    mey6nez 
mayor	meyR  
mcdonald	m6kdanLd  
mcdonalds   m6kdanLdz 
mcgregor	mAkgrEgR  
mcgregor's	mAkgrEgRz  
mcmuffin	m6kmAfIn  
me             mi 
me's	miz  
meadow	mEdo  
meal           mil 
mealtime       milt9m 
mean           min 
meaned	mind  
meanie	mini  
means          minz 
meant          mEnt 
meantime	mint9m  
meanwhile	minw9l  
measure	mES)  
measures	mES)z  
measuring	mES)IN  
meat           mit 
meatballs	mitbOlz  
meatloaf 	mitlof 
meaty	miti  
mechanical     m6k&nIkL 
meddle          mEdL 
meddled          mEdLd 
meddles         mEdLz 
meddlesome	mEdLsM  
meddling         mEdLIN 
medical        mEdikL 
medicine	mEdIs~  
medicine's	mEdis~z  
medium        midi6m 
meeko         miko 
meet           mit 
meeting        mitIN 
meets          mits 
meg	mEg  
mega	mEg6  
megablocks	mEg6blAks  
megan 	mEg~ 
melanie	mEl6ni  
melissa	mElIs6  
melon	mEl~  
melt	mElt  
meltdown	mEltdQn  
melted	mEltEd  
melting	mEltIN  
melts	mElts  
membrane	mEmbren  
meme           meme 
memee	mimi  
memorize       mEm6r9z 
memory         mEm6ri 
men              mEn 
mention        mEnS~ 
mentioned      mEnS~d 
meow              miQ 
meow@o	miQ 	 
merchant	m3CEnt  
mercies	m3siz  
mercy	m3si  
mermaid	m3med  
merrily	mEr6li  
mesh	mES  
mess           mEs 
message	mEs6G  
messages	mEs6G6z  
messed       mEst 
messer	mEsR  
messes	mEs6z  
messing	mEsIN  
messy         mEsi 
met	mEt  
metal	mEtL  
method	mET6d  
mets	mEts  
mew	mu  
mhm	MhM
mi@si	mi  
mice           m9s 
michael	m9kL 
michael's      m9kLz 
micies	m9siz  
mickey         mIki 
mickey's       mIkiz 
mickie	mIki  
micky          mIki 
microphone     m9kr6fon 
microphone's	m9kr6fonz 	 
microphones	m9kr6fonz  
microwave	m9kr6wev  
middle         mIdL 
midmorning	mIdm%nIN  
midnight 	mIdn9t 
midwest        mIdwEst 
might          m9t 
mighty	m9ti  
mike           m9k 
mike's         m9ks 
mikey	m9ki  
mikie	m9ki  
mile	m9l  
miles	m9lz  
military        mIl6t*i 
milk           mIlk 
milk's	       mIlks
milkie	mIlki  
milkies	mIlkiz  
milky 	mIlki 
million mIly~ 
millions	mIly~z  
mimi           mimi 
mind           m9nd 
mine           m9n 
minestrone	mIn6stroni  
minnie	mIni  
minnies	mIniz  
minnows	mInoz  
mint	mInt  
minute         mInIt 
minutes        mInIts 
miranda	mIr&nd6  
mirror         m(R 
mirrors        m(Rz 
miserable      mIzR6bL 
misery	mIz6ri  
miss           mIs 
missed         mIst 
missing        mIsIN 
mission	mIS~  
missus         mIsIz 
missy	mIsi  
mistake        mIstek 
mistaken	mIstek~ 	 
mister          mIstR 
mistreat	mIstrit  
mistress       mIstrIs 
mit@l          Em 9 ti 
mittens        mIt~ 
mix             mIks 
mixed          mIkst 
mixer	mIksR  
mixes           mIks6z 
mixing          mIksIN 
mkay	Mke 
mm	M
mmhm         MhM 
mmm          M 
mmming	MIN  
mmms	Mz  
mo	mo  
moaning      monIN 
moat	mot  
mobile	mobL  
mockingbird	makINb3d  
mode	mod  
model	mOdL  
modeling	mOdLIN  
moira          m7r6 
molar	molR  
mom            mam 
mom'll	mamL  
mom's	mamz  
moment	momnt  
moments	momnts  
momma 	mOm6 
momma's	mOm6z  
mommies        mamiz 
mommy          mami 
mommy'll       mamiL 
mommy's        mamiz 
moms	mOmz  
monday         mAnde 
money         mAni 
moneys	mAni  
monica	manIk6  
monitor	manItR  
monkey         mANki 
monkey's       mANkiz 
monkeys        mANkiz 
monst	manst  
monster        manstR 
monster's	manstRz  
monsters	manstRz  
monstrous	manstRAs  
month          mAnT 
months         mAnTs 
moo	mu  
moo@o	mu  
mooboosh	mubuS  
moocow	mukQ  
mood           mud 
moody	mudi  
mookaboosh	muk6buS  
moomoo	mumu  
moomooshas	mumuS6z  
moon           mun 
moonlight	munl9t 	 
moose         mus 
moosh	muS  
mooshaboosh	muS6  buS  
mooshaboosha	muS6  buS6  
mooshabooshas	muS6  buS6z  
mooshas	muS6z  
mooshasboosh	muS6z  buS  
mooshboosh	muS  buS  
mooshbooshas	muS  buS6s  
mooshieboosh	muSi  buS  
mooshiebooshas	muSi  buS6z  
mooshmoosh 	muS  muS 
mooski	muski  
mootas	mut6z  
mootash	mut&S  
mootie 	muti 
mootieboosh	muti  buS 
mootiebooshas	muti  buS6z  
mootiemoo	muti  mu  
mootiemooshas 	muti  muS6z 
mop            map 
mopped        mapt 
moppet	map6t  
mopping       mapIN 
mops          maps 
mopsy	mapsi  
more           m% 
morgan        m%gN 
morgan's     m%gNz 
morgie        m%gi 
morgie's      m%giz 
morning        m%nIN 
moses	moz6s  
mosquito	m6skito   
mosquitos	m6skitoz  
moss	mas  
most           most 
mostest	mostEst  
mostly         mostli 
mother         mADR 
mother's       mADRz 
motherland	mADRl&nd  
mothers 	mADRz 
moths	mOTs  
motive	motIv  
motor          motR 
motorbike	motRb9k  
motorcycle	motRs9kL  
mount	mQnt 	 
mountain	mQnt~  
mountains	mQnt~z  
mountaintop	mQnt~tap  
mouse          mQs 
mouse's	mQs6z  
mouses	mQs6z  
mousie         mQsi 
mouth          mQT 
mouthful	mQTfL 	 
mouthie	mQTi 
mouthing	mQTIN 	
mouthpiece	mQTpis  
mouths         mQDz 
move           muv 
moved          muvd 
movement        muvmEnt 
movements        muvmEnts 
moves	muvz 	 
movie          muvi 
movies        muviz 
moving         muvIN 
mow	mo  
mower	mowR  
mowing	mowIN  
mr	mIstR
ms	Mz  
much           mAc 
mud	mAd  
muddy	mAdi  
mufasa	mufas6  
muffet	mAf6t  
muffin         mAfIn 
muffins       mAfInz 
mug            mAg 
mugs           mAgz 
mulan 	mulan 
mulberry	mLbEri  
mules          myulz 
multicolored	mAltikAlRz 	 
multiple	mAltIpL  
multitalented	mAltit&l~t6d  
mum            mAm 
mumbling	mAmblIN  
mummy          mAmi 
munch           mAnc 
munchkin	mAnCkIn  
muppet         mApIt 
muppets        mApIts 
murphy	mRfi  
muscleman	mAsLm&n  
muses	muzEz  
museum         myuziM 
mush           mAS 
mushed	mASt  
mushing	mASIN  
mushroom	mASrum  
mushrooms	mASrumz  
mushy	mASi  
music          myuzIk 
musical	musikL  
muskrats	mAskr&ts  
must           mAst 
mustache	mAst&S  
mustard       mAstRd 
mustn't        mAs~t 
mutilate       myutLet 
my             m9 
mydear	       m9 d(
mygoodness     m9 gUdn6s
myself         m9sElf 
mystery	mIstRi 
n	En  
n@l            En 
nah	na  
nail	nel 	
nails	nelz  
naked           nek6d 
nala	nal6  
name           nem 
name's         nemz 
named          nemd 
names          nemz 
naming         nemIN 
nan            n&n 
nan's          n&nz 
nana           n&n6        
nana's	nan6z  
nananana	nan6  nan6  
nanny		n&ni
nap            n&p 
napkin         n&pkIn 
napkins	n&pkInz  
nappie         n&pi 
nappies         n&piz 
napping        n&pIN 
nappy	n&pi  
naps             n&ps 
naptime        n&pt9m 
nas	naz  
nasty              n&sti
natalie		   n&t6li 
nathan	neT~  
nation	neS~  
nations	neS~z  
natural	n&t)L  
naturally      n&cr6li 
naughty	nOti  
nautilus	nOtIl6s  
navigate	n&v6get  
navy	nevi  
near	n(  
nearby         n(b9 
nearer	n(R  
nearly        n(li 
neat           nit 
neatest	nitEst   
neatly	nitli  
neato	nito  
necessarily    nEs6s*6li 
necessary      nEs6s*i 
neck           nEk 
necklace       nEklIs 
necklaces	nEkl6s6z  
neckties	nEkt9z  
ned nEd 
need           nid 
needed         nidId 
needing	nidIN  
needle 	nidL 
needs          nidz 
negative       nEg6tIv 
neglecting	n6glEktIN  
neigh	ne  
neighbor	nebR  
neighbor's	nebRz  
neighborhood	nebRhUd  
neighborly	nebRli  
neighbors	nebRz  
neil		nil
neil's		nilz
neither        niDR 
nellie 	nEli 
neon            nian 
nephew         nEfyu 
nephew's       nEfyuz 
nerve	n3v  
nerves	n3vz  
nervous        n3v6s 
nest	nEst  
nesting	nEstIN  
nests	nEsts  
net	nEt  
neuter         nutR 
neutral	nutrL  
never          nEvR 
new            nu 
newborns	nub#nz  
newport	nup%t  
news	nUz  
newspaper    nuzpepR 
newt	nUt  
next           nEkst 
nibbled	nIbLd  
nice           n9s 
nicely	n9sli 	 
nicer          n9sR 
nick	nIk  
nickel	nIkL  
nickelodeon	nIkLodi~  
nicole	nIkoL  
niece 	nis 
nigerians  n9G(i~z 
night          n9t 
night's	n9ts  
nightgown      n9tgQn 
nightgowns     n9tgQnz 
nightie	n9ti  
nightlight	n9tl9t  
nightmare      n9tm* 
nightnight	n9tn9t  
nights	n9ts 
nightshirt	n9tS3t  
nighttime       n9tt9m 
nilly 	nIli 
nine           n9n 
nineteen	n9ntin 
ninety         n9ndi 
ninja            nInG6 
nino 	nino 
ninth          n9nT 
nipple	nIpL  
nixie	nIksi  
no             no 
noah	no6  
noah's 	no6z 
noba@c	nob6  
nobody         nobadi 
nobody's       nobadiz 
nodded	nad6d  
nodding	nadIN  
noggin	nagIn  
noise          n7z 
noises         n7zIz 
noisy	n7zi  
none           nAn 
nonexistent    nanIgzIst~t 
nono           nono 
nonono@si	no  no  no  
nononoing	nononoIN  
noodle         nudL 
noodles        nudLz 
nookcase@n	nUkes  
noontime	nUnt9m  
nope           nop 
nopes	nops  
nopie 	nopi 
nor	n#  
normal         n%mL 
normally       n%m6li 
north	n#T  
nose           noz 
nosed        nozd 
nosedives	nozd9vz 	
noses	nozIz  
nosey	nozi 
nosie	nozi  
not            nat 
note	not  
notes	nots  
nothing        nATIN 
nothing's	nATINz  
notice         notIs 
noticed        notIst 
notices         notIs6z 
noticing       notIsIN 
novelty        navLti 
november	novEmbR  
now            nQ 
nowhere	now* 
nudieper	nudipR  
nudist         nudIst 
nugget	nAgEt  
nuggets	nAgEts  
nuhuh          nAA 
nuisance	nusEnts  
num	nAm  
number         nAmbR 
numbers        nAmbRz 
nummies	nAmiz  
nummy	nAmi  
numnum	nAmnAm  
nurse          n3s 
nursery        n3s6ri 
nurses         n3sIz 
nursing        n3sIN 
nut	nAt  
nutcracker	nAtkr&kR  
nutrient	nutri~t  
nutritional	nutrIS~L  
nutritious	nutrIS6s 
nuts           nAts 
nutty	nAti 
o                o 
o'clock        6klak 
o'clocker	oklakR 	
o'clocks       6klaks 
o@l            o 
o@l-s	o  
oatmeal        otmil 
oats              ots 
obedient	obidiEnt  
obekaybe	obikebi  
obey	obe  
obi            obi 
obi's          obiz 
obie           obi 
objects        abGIks 
observed       6bz3vd 
observing      6bz3vIN 
obsessed	6bsEst 	 
obtained	6btend  
obvious        abvi6s 
obviously      abvi6sli 
occasion	6keS~  
occasionally   6keZ6nL 
occurred       6k3d 
ocean          oS~ 
octagon	akt6gan  
october        aktobR 
octopi	akt6p9  
octopus	akt6pAs  
odd            ad 
of             6v 
off            Of 
off@n	af 	
offensive	6fEnsIv  
offer	af3  
offered	af3d  
offers         OfRz 
offhand        Ofh&nd 
office         OfIs 
official	6fISL  
officially	6fIS6li  
often          Of~ 
oh              o 
ohio	oh9o  
oil	7L  
oiled	7ld  
oink          7Nk 
oink@o	7Nk  
oinkoink     7Nk  7Nk 
ointment       7ntmEnt 
ok             oke 
okay           oke 
okeydokey        okidoki 
okkay		 Oke
old            old 
olden	old~  
older          oldR 
olive	alIv  
olives	alIvz  
olivia	6lIvi6  
omega 	omEg6 
on             an 
once           wAns 
one            wAn 
one'll	       wAnL
one's          wAnz 
ones           wAnz 
onesie	wAnsi 	 
onie	wAni  
onion          Any~ 
onions	Any~z  
online	anl9n	  
only           onli 
onsie	wAnsi  
onsies	wAnsiz  
onto           antu 
oop	up  
oops           ups 
oopsadaisy 	ups6dezi  
oopsadaisys	ups6deziz  
oopsie 	upsi 
oopsiedoozies	upsiduziz  
oopsiedoozy	upsiduzi  
oopsies	upziz  
op@c	ap 
open           op~ 
opened         op~d 
opener	op~3  
opening        op~IN 
opens          op~z 
operation      ap6reS~ 
operator	Op3at3  
opinion	6pIny~  
opportunity	ap3tunIti  
opposed        6pozd 
opposite       ap6zIt 
opposites	ap6sIts   
option           apcN 
options         apcNz 
or             % 
orange         %InG 
oranges       %InG6z 
orangish       %InGIS 
orangutan	%&Ng6t&n  
order          %dR 
ordered	%dRd 	 
ordering	%dRIN  
orderly        %dRli 
ordinary	%dInEri  
organize	%g6n9z  
organized	%g6n9zd  
originally     6rIG6nLi 
orioles	%iolz =w 
ornaments	%n6mEnts  
orphan	%f~  
orthodontic      %T6dantIk 
orthodontics      %T6dantIks 
orthodontist      %T6dantIst 
orthodontist's    %T6dantIsts 
orthodontists     %T6dantIsts 
oscar	askR  
oscar's	askRz  
ostrich	astrIc  
otay	ote  
other          ADR 
others         ADRz 
otherwise      ADRw9z 
ouch          Qc 
ouchie       Qci 
ouchies      Qciz 
ought          Ot 
oughtta        Ot6 
ounce	Qnts 	 
ounces	Qnts6z   
our            # 
ours           #z 
ourself	#sElf  
out            Qt 
outdoor        Qtd% 
outdoors       Qtd%z 
outer 	QtR 
outfit	QtfIt  
outgrown	Qtgron  
outlaw	QtlO  
outlet	QtlEt  
outlets        QtlEts 
outrageous	QtreG6s  
outside        Qts9d 
outtalk	QttOk  
oval            ovL 
oven	Av~  
over           ovR 
overalls       ovROlz 
overboard	ovRb%d  
overflow	ovRflo  
overflowing	ovRfloIN  
overload	ovRlod  
overnight       ovRn9t 
overtime	ovRt9m  
overzealous	ovRzElAs  
ow             Q 
owe	o  
owie	Qi  
owl            QL 
owl's	QLz  
owls           QLz 
own            on 
owned          ond 
owner	onR  
owowow@o	Q  Q  Q 
oyster	7stR  
p	pi 
p@l            pi 
pacie	pesi 
pacifier        p&sIf9R 
pacifiers	p&sIf9R  
pack          p&k 
package      p&k6G 
packages      p&k6G6z 
packed        p&kt 
packet	p&kEt  
packing        p&kIN 
packs           p&ks 
pad	p&d  
pad's	p&dz  
paddle	p&dL
paddy	p&di  
page           peG 
paged	peGd  
pager	peGR 
pages          peGIz 
paging	peGIN 
paid           ped 
pail	pel  
pain	pen  
painful	penfL  
paint          pent 
painted	pent6d  
painting	pentINz  
pair	p* 	 
pairs	p*z  
pajama	p6Gam6  
pajamaies	p6jam6z  
pajamas        p6G&m6z 
pal	p&L  
palace	p&lIs 	 
paly	peli  
pamper       p&mpR 
pamper's      p&mpRz 
pampers     p&mpRz 
pan            p&n 
pancake        p&nkek 
pancakes       p&nkeks 
panda	p&nd6  
panicked	p&nIkt  
pans           p&nz 
pant	p&nt  
panther	p&nTR  
panties	p&ntiz  
panting	p&ntIN  
pantry	p&ntri  
pants          p&nts 
pantsie	p&ntsi 
pantsies	p&ntsiz  
pap'll		p&pL
papa           pap6 
papa'll	       pap6L
papa's	       pap6z
papaya	p6p9y6  
paper          pepR 
paper's	       pepRz
papers         pepRz 
paperwork      pepRw3k 
papou	p6pu  
parade         p6red 
parading	p6redIN  
paranoid	p*6n7d  
parcheesi	p#cizi  
pardon	p#d~  
parents	p*Ents  
parents's	p*Ents6z  
park           p#k 
parked	p#kt  
parkie	p#ki  
parlor	p#lR  
parrot         p*6t 
parsley	       p#sli
parsnipie	p#snIpi  
parsnips	p#snIps  
part           p#t 
participate	p#tIsIpet  
particular     pRtIky6lR 
particularly p#tIculRli  
parting	p#tIN  
partner	p#tnR  
parts          p#ts 
party          p#ti 
pass           p&s 
passed         p&st 
passenger	p&sEnGR  
passes         p&sIz 
passing       p&sIN 
password	p&sw3d  
past           p&st 
pasta	past6  
paste          pest 
pasty	pesti  
pat            p&t 
patch         p&c 
patched        p&ct 
patches       p&c6z 
patching        p&cIN 
patchy	p&ci  
path 	p&T  
patience	peS~ts  
patient        peS~t 
patients      peS~nts 
patio	p&tio  
patrice	p6tris  
patrick        p&trIk 
patricks	p&triks 
pats           p&ts 
patted         p&tId 
patterns	p&t3nz  
patting        p&tIN 
patty          p&ti 
pattycake      p&tikek 
pattycaking	p&tikekIN  
pattytake	p&titek  
paul           pOl 
paul's         pOlz 
paula	pOl6 	 
pause	pOz  
paused	pOzd  
pausing	pOzIN  
pavement	pevm~t  
pavilioned	p6vIly~d  
paw	pO  
paws	pOz  
pay            pe 
paycheck	pecEk  
payed        ped 
paying         peIN 
payment       pem~t 
payments      pem~ts 
payperview	pe  pR  vyu  
pea            pi 
peace	pIs  
peaceful	pIsfL  
peach          pic 
peaches        pic6z 
peanut         pinAt 
peanutbutter	pinAtbAtR  
peanuts	pinAts  
pear           p* 
pearie	p*i  
pearl	p3l  
pearly	p3li  
pears         p*z 
peary	p*i   
peas           piz 
pedals	pEdLz  
pedialyte	pidi6l9t 
pee             pi 
peed            pid 
peeing         piIN 
peek           pik 
peeka	pik6  
peekaboo       pik6bu 
peeks	piks  
peel           pil 
peeled        pild 
peeling       pilIN 
peels          pilz 
peep	pip  
peeped 	pipt 
peepee         pipi 
peepees	pipiz  
peeping	pipIN  
peers          p(z 
pees            piz 
peeyou	piyu  
peeyoustinky	piyu  stINki  
peg            pEg 
pegasus	pEgas6s  
pegger	pEgR  
peggie	pEgi  
pegs           pEgz 
pen             pEn 
pencil         pEnsL 
pencils        pEnsLz 
penguin	pENgwIn  
penguins 	pENgwInz 
penney pEni  
pennies	pEniz  
penny 	pEni 
penny's	pEniz
pens           pEnz 
pentagon	pEnt6gan  
peonies	pi6niz  
peony	pi6ni  
people         pipL 
people's       pipLz 
pepe           pepe 
pepper         pEpR 
pepper's	pEpRz  
peppers        pEpRz 
pepsi             pEpsi 
per	pR  
percent         pRsEnt 
perfect 	pRfIkt 
perfectly      p3fIktli 
perform        pRf%m 
performed      pRf%md 
performer	p3f%mR  
performing     pRf%mIN 
performs        pRf%mz 
perfume	p3fyum  
perhaps        pRh&ps 
period           p(i6d 
permission	p3mIS~  
peroxide	p3aks9d  
perpendicular  p3p~dIky6lR 
persistent	p3sIstEnt  
person         p3s~ 
person's       p3s~z 
personal	p3s6nL  
personality	p3s6n&lIti  
personnel       p3s6nEl 
perspective    pRspEktIv 
perspiration	p3sp3eS~  
pesky	pEski  
pester         pEstR 
pet            pEt 
petal	pEtL  
petals	pEtlz  
pete	pit  
peter          pitR 
peter's        pitRz 
pets           pEts 
petted 	pEt6d 
petting	pEtIN  
phil	fIl  
phillip	fIlIp  
philosophy	fIlasofi  
phone          fon 
phone's        fonz 
phones         fonz 
phonics         faniks 
phony	foni  
photo	foto  
photogenic	fotogEnIk  
photographic	fotogr&fIk  
photosynthesis	fotosInTesIs 
phrase         frez 
piano	pi&no  
picachu	pikacu  
pick           pIk 
picked         pIkt 
picking        pIkIN 
pickle         pIkL 
pickles        pIkLz 
picks          pIks 
picky	pIki  
picnic         pIknIk 
picnics        pIknIks 
picture        pIkcR 
pictures       pIkcRz 
pie             p9 
piece          pis 
pieces         pisIz 
pies	p9z  
pig            pIg 
pigeon	pIG~  
pigeons        pIG~ 
piggie         pIgi 
piggies	pIgiz  
piggy          pIgi 
piggy's	pIgiz  
piglet          pIglIt 
piglet's	pIglEts  
piglets	pIglEts  
pigpen	pIgpEn  
pigs           pIgz 
pigtail	pIgteL   
pike           p9k 
pile           p9l 
piles          p9lz 
pillow        pIlo 
pillows	pIloz  
pin            pIk 
pina	pin6  
pinch	pInc  
pinched	pInct  
pinchie	pInci 
pinching 	pIncIN 
pine	p9n  
pineapple	p9n&pL  
pineapples   p9n&pLz 
pinecones	p9nkonz 
pingpong	pINpaN 
pink           pINk 
pinkie 	pINki 
pinky   pINki 
pinnochio	pInokio  
pins           pInz 
pinto          pInto 
pipe	p9p  
piper's	p9pRz  
piping	p9pIN  
pipsqueak	pIpskwik  
pissant@n     pIs&nt 
pissy           pIsi 
pit	pIt  
pitched  pIct 
pitcher	pItcR  
pitiful	pItifL  
pizza	pIz6  
pjs	piGez  
place          ples 
placed         plest 
places          ples6z 
plain          plen 
plainly	plenli  
plan 	pl&n 
plane	plen  
planet	pl&nIt  
planing	plenIN  
plant          pl&nt 
planted	pl&nt6d  
plants         pl&nts 
plastic        pl&stIk 
plate          plet 
plates         plets 
platinum     pl&t6n6m 
platter	pl&tR  
play           ple 
playbed	       ple bEd
played         pled 
player         pleR 
playful	plefL  
playground      plegrQnd 
playgroup      plegrup 
playhouse	plehQs  
playing        pleIN 
playoffs	pleOfs  
playpen        plepEn 
playpenie	plepEni 	 
playroom       plerum 
plays          plez 
playtex	pletEks  
playtime	plet9m  
pleasant	plEz~t  
please         pliz 
pleased        plizd 
pleasure       plEZR 
plenty         plEnti 
plop	plap  
plops  plaps 
plow           plQ 
plug	plAg  
plugged		plAgd  
plugs          plAgz 
plum	plAm  
plums          plAmz 
plunged	plAnGd  
plus              plAs 
pluto	pluto  
pochahontas	pok6hant6s  
pocket         pakIt 
pocket's       pakIts
pocketbook     pakItbUk 
pocketbooks    pakItbUks
pockets        pakIts 
pod	pad  
point          p7nt 
pointed        p7ntId 
pointer          p7ntR
pointers       p7ntRz 
pointing       p7ntIN 
points         p7nts 
pointy	p7nti  
poison	p7sIn  
poisonous	p7sin6s  
poke           pok 
pokecenter	pok  sEntR  
poked         pokt 
pokefood	pok  fud  
pokemon	pokiman  
pokes          poks 
pokey          poki 
pokie	poki  
poking         pokIN 
polar	polR  
pole           pol 
poles          polz 
police          p6lis 
policeman	p6lIsm~  
policy	palIsi 
polish         palIS 
polished      palISt 
polishes      palIS6z 
polishing     palISIN 
polite	p6l9t  
politely	p6l9tli  
polkadot	polk6dat  
polo	polo  
polyester	paliEstR  
pond 	pand 
pony           poni 
ponytail	ponitel  
poo 	pu 
poo's 	puz 
poodle	pudL  
pooh           pu 
pooh's	puz  
poohs	puz  
pooie	pui  
pookie        puki 
pool           pul 
poop	pup  
poopie	pupie  
poopied	pupId  
poopies	pupIz  
pooping	pupIN 	 
poopoo	pupu  
poopoos	pupuz  
poops          pups 
poopsie	pupsi  
poopsie^boo	pupsibu 
poopsieboo	pupsibu  
poor           p) 
poos	puz  
